,MAIN_SVVD,POL_CDE,POL_NME,POD_CDE,POD_NME,WBL_INTEVAL,MAIN_SVVD_SAILING_DATE,NUM,PRICE,binom
4259,IC10-Q40-115 N,NSH,南沙,TSN,新港,2020-03-27 12:00:00,2020-03-31 23:00:00,0,0.0,0
4260,IC10-Q40-115 N,NSH,南沙,TSN,新港,2020-03-27 14:00:00,2020-03-31 23:00:00,0,0.0,0
4262,IC10-Q40-115 N,NSH,南沙,TSN,新港,2020-03-27 16:00:00,2020-03-31 23:00:00,1,358.0,1
4263,IC10-Q40-115 N,NSH,南沙,TSN,新港,2020-03-27 18:00:00,2020-03-31 23:00:00,0,0.0,0
4270,IC10-Q40-115 N,NSH,南沙,TSN,新港,2020-03-28 08:00:00,2020-03-31 23:00:00,0,0.0,0
4271,IC10-Q40-115 N,NSH,南沙,TSN,新港,2020-03-28 10:00:00,2020-03-31 23:00:00,0,0.0,0
4272,IC10-Q40-115 N,NSH,南沙,TSN,新港,2020-03-28 12:00:00,2020-03-31 23:00:00,0,0.0,0
4273,IC10-Q40-115 N,NSH,南沙,TSN,新港,2020-03-28 14:00:00,2020-03-31 23:00:00,0,0.0,0
4274,IC10-Q40-115 N,NSH,南沙,TSN,新港,2020-03-28 16:00:00,2020-03-31 23:00:00,0,0.0,0
4275,IC10-Q40-115 N,NSH,南沙,TSN,新港,2020-03-28 18:00:00,2020-03-31 23:00:00,0,0.0,0
4282,IC10-Q40-115 N,NSH,南沙,TSN,新港,2020-03-29 08:00:00,2020-03-31 23:00:00,0,0.0,0
4284,IC10-Q40-115 N,NSH,南沙,TSN,新港,2020-03-29 10:00:00,2020-03-31 23:00:00,1,358.0,1
4285,IC10-Q40-115 N,NSH,南沙,TSN,新港,2020-03-29 12:00:00,2020-03-31 23:00:00,0,0.0,0
4286,IC10-Q40-115 N,NSH,南沙,TSN,新港,2020-03-29 14:00:00,2020-03-31 23:00:00,0,0.0,0
4287,IC10-Q40-115 N,NSH,南沙,TSN,新港,2020-03-29 16:00:00,2020-03-31 23:00:00,0,0.0,0
4288,IC10-Q40-115 N,NSH,南沙,TSN,新港,2020-03-29 18:00:00,2020-03-31 23:00:00,0,0.0,0
4295,IC10-Q40-115 N,NSH,南沙,TSN,新港,2020-03-30 08:00:00,2020-03-31 23:00:00,0,0.0,0
4297,IC10-Q40-115 N,NSH,南沙,TSN,新港,2020-03-30 10:00:00,2020-03-31 23:00:00,1,358.0,1
4301,IC10-QSH-149 N,NSH,南沙,TSN,新港,2021-05-11 08:00:00,2021-05-14 23:00:00,0,0.0,0
4302,IC10-QSH-149 N,NSH,南沙,TSN,新港,2021-05-11 10:00:00,2021-05-14 23:00:00,0,0.0,0
4303,IC10-QSH-149 N,NSH,南沙,TSN,新港,2021-05-11 12:00:00,2021-05-14 23:00:00,0,0.0,0
4305,IC10-QSH-149 N,NSH,南沙,TSN,新港,2021-05-11 14:00:00,2021-05-14 23:00:00,1,1625.0,1
4309,IC10-QNN-112 N,NSH,南沙,TSN,新港,2020-06-15 08:00:00,2020-06-18 23:00:00,0,0.0,0
4310,IC10-QNN-112 N,NSH,南沙,TSN,新港,2020-06-15 10:00:00,2020-06-18 23:00:00,0,0.0,0
4311,IC10-QNN-112 N,NSH,南沙,TSN,新港,2020-06-15 12:00:00,2020-06-18 23:00:00,0,0.0,0
4312,IC10-QNN-112 N,NSH,南沙,TSN,新港,2020-06-15 14:00:00,2020-06-18 23:00:00,0,0.0,0
4314,IC10-QNN-112 N,NSH,南沙,TSN,新港,2020-06-15 16:00:00,2020-06-18 23:00:00,1,458.0,1
4315,IC10-QNN-112 N,NSH,南沙,TSN,新港,2020-06-15 18:00:00,2020-06-18 23:00:00,0,0.0,0
4322,IC10-QNN-112 N,NSH,南沙,TSN,新港,2020-06-16 08:00:00,2020-06-18 23:00:00,0,0.0,0
4324,IC10-QNN-112 N,NSH,南沙,TSN,新港,2020-06-16 10:00:00,2020-06-18 23:00:00,1,458.0,1
4325,IC10-QNN-112 N,NSH,南沙,TSN,新港,2020-06-16 12:00:00,2020-06-18 23:00:00,0,0.0,0
4326,IC10-QNN-112 N,NSH,南沙,TSN,新港,2020-06-16 14:00:00,2020-06-18 23:00:00,0,0.0,0
4327,IC10-QNN-112 N,NSH,南沙,TSN,新港,2020-06-16 16:00:00,2020-06-18 23:00:00,0,0.0,0
4328,IC10-QNN-112 N,NSH,南沙,TSN,新港,2020-06-16 18:00:00,2020-06-18 23:00:00,0,0.0,0
4335,IC10-QNN-112 N,NSH,南沙,TSN,新港,2020-06-17 08:00:00,2020-06-18 23:00:00,0,0.0,0
4336,IC10-QNN-112 N,NSH,南沙,TSN,新港,2020-06-17 10:00:00,2020-06-18 23:00:00,0,0.0,0
4337,IC10-QNN-112 N,NSH,南沙,TSN,新港,2020-06-17 12:00:00,2020-06-18 23:00:00,0,0.0,0
4339,IC10-QNN-112 N,NSH,南沙,TSN,新港,2020-06-17 14:00:00,2020-06-18 23:00:00,1,458.0,1
4343,IC10-QT6-111 N,NSH,南沙,TSN,新港,2020-04-14 08:00:00,2020-04-17 23:00:00,0,0.0,0
4345,IC10-QT6-111 N,NSH,南沙,TSN,新港,2020-04-14 10:00:00,2020-04-17 23:00:00,1,458.0,1
4347,IC10-QT6-111 N,NSH,南沙,TSN,新港,2020-04-14 12:00:00,2020-04-17 23:00:00,1,458.0,1
4349,IC10-QT6-111 N,NSH,南沙,TSN,新港,2020-04-14 14:00:00,2020-04-17 23:00:00,2,458.0,1
4350,IC10-QT6-111 N,NSH,南沙,TSN,新港,2020-04-14 16:00:00,2020-04-17 23:00:00,0,0.0,0
4351,IC10-QT6-111 N,NSH,南沙,TSN,新港,2020-04-14 18:00:00,2020-04-17 23:00:00,0,0.0,0
4358,IC10-QT6-111 N,NSH,南沙,TSN,新港,2020-04-15 08:00:00,2020-04-17 23:00:00,0,0.0,0
4359,IC10-QT6-111 N,NSH,南沙,TSN,新港,2020-04-15 10:00:00,2020-04-17 23:00:00,0,0.0,0
4360,IC10-QT6-111 N,NSH,南沙,TSN,新港,2020-04-15 12:00:00,2020-04-17 23:00:00,0,0.0,0
4362,IC10-QT6-111 N,NSH,南沙,TSN,新港,2020-04-15 14:00:00,2020-04-17 23:00:00,2,458.0,1
4366,IC10-QSH-140 N,NSH,南沙,TSN,新港,2021-01-18 08:00:00,2021-01-20 23:00:00,0,0.0,0
4367,IC10-QSH-140 N,NSH,南沙,TSN,新港,2021-01-18 10:00:00,2021-01-20 23:00:00,0,0.0,0
4368,IC10-QSH-140 N,NSH,南沙,TSN,新港,2021-01-18 12:00:00,2021-01-20 23:00:00,0,0.0,0
4370,IC10-QSH-140 N,NSH,南沙,TSN,新港,2021-01-18 14:00:00,2021-01-20 23:00:00,1,1215.0,1
4376,IC10-QSJ-112 N,NSH,南沙,TSN,新港,2020-04-27 10:00:00,2020-04-29 23:00:00,2,458.0,1
4378,IC10-QSJ-112 N,NSH,南沙,TSN,新港,2020-04-27 12:00:00,2020-04-29 23:00:00,1,458.0,1
4379,IC10-QSJ-112 N,NSH,南沙,TSN,新港,2020-04-27 14:00:00,2020-04-29 23:00:00,0,0.0,0
4381,IC10-QSJ-112 N,NSH,南沙,TSN,新港,2020-04-27 16:00:00,2020-04-29 23:00:00,2,458.0,1
4382,IC10-QSJ-112 N,NSH,南沙,TSN,新港,2020-04-27 08:00:00,2020-04-29 23:00:00,1,458.0,1
4386,IC10-QNV-174 N,NSH,南沙,TSN,新港,2020-09-21 08:00:00,2020-09-24 23:00:00,0,0.0,0
4387,IC10-QNV-174 N,NSH,南沙,TSN,新港,2020-09-21 10:00:00,2020-09-24 23:00:00,0,0.0,0
4388,IC10-QNV-174 N,NSH,南沙,TSN,新港,2020-09-21 12:00:00,2020-09-24 23:00:00,0,0.0,0
4390,IC10-QNV-174 N,NSH,南沙,TSN,新港,2020-09-21 14:00:00,2020-09-24 23:00:00,2,1700.0,1
4394,IC10-QSH-134 N,NSH,南沙,TSN,新港,2020-10-29 08:00:00,2020-10-31 23:00:00,0,0.0,0
4395,IC10-QSH-134 N,NSH,南沙,TSN,新港,2020-10-29 10:00:00,2020-10-31 23:00:00,0,0.0,0
4396,IC10-QSH-134 N,NSH,南沙,TSN,新港,2020-10-29 12:00:00,2020-10-31 23:00:00,0,0.0,0
4398,IC10-QSH-134 N,NSH,南沙,TSN,新港,2020-10-29 14:00:00,2020-10-31 23:00:00,1,1800.0,1
4400,IC10-QSH-134 N,NSH,南沙,TSN,新港,2020-10-29 16:00:00,2020-10-31 23:00:00,1,1800.0,1
4404,IC10-R3N-105 N,NSH,南沙,TSN,新港,2020-10-30 08:00:00,2020-11-04 23:00:00,0,0.0,0
4405,IC10-R3N-105 N,NSH,南沙,TSN,新港,2020-10-30 10:00:00,2020-11-04 23:00:00,0,0.0,0
4406,IC10-R3N-105 N,NSH,南沙,TSN,新港,2020-10-30 12:00:00,2020-11-04 23:00:00,0,0.0,0
4407,IC10-R3N-105 N,NSH,南沙,TSN,新港,2020-10-30 14:00:00,2020-11-04 23:00:00,0,0.0,0
4409,IC10-R3N-105 N,NSH,南沙,TSN,新港,2020-10-30 16:00:00,2020-11-04 23:00:00,2,1800.0,1
4410,IC10-R3N-105 N,NSH,南沙,TSN,新港,2020-10-30 18:00:00,2020-11-04 23:00:00,0,0.0,0
4417,IC10-R3N-105 N,NSH,南沙,TSN,新港,2020-10-31 08:00:00,2020-11-04 23:00:00,0,0.0,0
4418,IC10-R3N-105 N,NSH,南沙,TSN,新港,2020-10-31 10:00:00,2020-11-04 23:00:00,0,0.0,0
4419,IC10-R3N-105 N,NSH,南沙,TSN,新港,2020-10-31 12:00:00,2020-11-04 23:00:00,0,0.0,0
4421,IC10-R3N-105 N,NSH,南沙,TSN,新港,2020-10-31 14:00:00,2020-11-04 23:00:00,1,1800.0,1
4425,IC10-Q40-110 N,NSH,南沙,TSN,新港,2019-12-12 08:00:00,2019-12-16 23:00:00,0,0.0,0
4427,IC10-Q40-110 N,NSH,南沙,TSN,新港,2019-12-12 10:00:00,2019-12-16 23:00:00,1,1413.0,1
4429,IC10-Q40-110 N,NSH,南沙,TSN,新港,2019-12-12 12:00:00,2019-12-16 23:00:00,1,1413.0,1
4431,IC10-Q40-110 N,NSH,南沙,TSN,新港,2019-12-12 14:00:00,2019-12-16 23:00:00,1,1413.0,1
4433,IC10-Q40-110 N,NSH,南沙,TSN,新港,2019-12-12 16:00:00,2019-12-16 23:00:00,1,1413.0,1
4434,IC10-Q40-110 N,NSH,南沙,TSN,新港,2019-12-12 18:00:00,2019-12-16 23:00:00,0,0.0,0
4441,IC10-Q40-110 N,NSH,南沙,TSN,新港,2019-12-13 08:00:00,2019-12-16 23:00:00,0,0.0,0
4442,IC10-Q40-110 N,NSH,南沙,TSN,新港,2019-12-13 10:00:00,2019-12-16 23:00:00,0,0.0,0
4443,IC10-Q40-110 N,NSH,南沙,TSN,新港,2019-12-13 12:00:00,2019-12-16 23:00:00,0,0.0,0
4444,IC10-Q40-110 N,NSH,南沙,TSN,新港,2019-12-13 14:00:00,2019-12-16 23:00:00,0,0.0,0
4446,IC10-Q40-110 N,NSH,南沙,TSN,新港,2019-12-13 16:00:00,2019-12-16 23:00:00,3,1413.0,1
4447,IC10-Q40-110 N,NSH,南沙,TSN,新港,2019-12-13 18:00:00,2019-12-16 23:00:00,0,0.0,0
4454,IC10-Q40-110 N,NSH,南沙,TSN,新港,2019-12-14 08:00:00,2019-12-16 23:00:00,0,0.0,0
4456,IC10-Q40-110 N,NSH,南沙,TSN,新港,2019-12-14 10:00:00,2019-12-16 23:00:00,1,1413.0,1
4460,IC10-R3N-116 N,NSH,南沙,TSN,新港,2021-04-21 08:00:00,2021-04-25 23:00:00,0,0.0,0
4461,IC10-R3N-116 N,NSH,南沙,TSN,新港,2021-04-21 10:00:00,2021-04-25 23:00:00,0,0.0,0
4462,IC10-R3N-116 N,NSH,南沙,TSN,新港,2021-04-21 12:00:00,2021-04-25 23:00:00,0,0.0,0
4464,IC10-R3N-116 N,NSH,南沙,TSN,新港,2021-04-21 14:00:00,2021-04-25 23:00:00,1,1225.0,1
4465,IC10-R3N-116 N,NSH,南沙,TSN,新港,2021-04-21 16:00:00,2021-04-25 23:00:00,0,0.0,0
4466,IC10-R3N-116 N,NSH,南沙,TSN,新港,2021-04-21 18:00:00,2021-04-25 23:00:00,0,0.0,0
4473,IC10-R3N-116 N,NSH,南沙,TSN,新港,2021-04-22 08:00:00,2021-04-25 23:00:00,0,0.0,0
4474,IC10-R3N-116 N,NSH,南沙,TSN,新港,2021-04-22 10:00:00,2021-04-25 23:00:00,0,0.0,0
4475,IC10-R3N-116 N,NSH,南沙,TSN,新港,2021-04-22 12:00:00,2021-04-25 23:00:00,0,0.0,0
4477,IC10-R3N-116 N,NSH,南沙,TSN,新港,2021-04-22 14:00:00,2021-04-25 23:00:00,1,1225.0,1
4478,IC10-R3N-116 N,NSH,南沙,TSN,新港,2021-04-22 16:00:00,2021-04-25 23:00:00,0,0.0,0
4479,IC10-R3N-116 N,NSH,南沙,TSN,新港,2021-04-22 18:00:00,2021-04-25 23:00:00,0,0.0,0
4486,IC10-R3N-116 N,NSH,南沙,TSN,新港,2021-04-23 08:00:00,2021-04-25 23:00:00,0,0.0,0
4487,IC10-R3N-116 N,NSH,南沙,TSN,新港,2021-04-23 10:00:00,2021-04-25 23:00:00,0,0.0,0
4488,IC10-R3N-116 N,NSH,南沙,TSN,新港,2021-04-23 12:00:00,2021-04-25 23:00:00,0,0.0,0
4490,IC10-R3N-116 N,NSH,南沙,TSN,新港,2021-04-23 14:00:00,2021-04-25 23:00:00,1,1425.0,1
4492,IC10-R3N-116 N,NSH,南沙,TSN,新港,2021-04-23 16:00:00,2021-04-25 23:00:00,1,1425.0,1
4493,IC10-R3N-116 N,NSH,南沙,TSN,新港,2021-04-23 18:00:00,2021-04-25 23:00:00,0,0.0,0
4501,IC10-R3N-116 N,NSH,南沙,TSN,新港,2021-04-24 08:00:00,2021-04-25 23:00:00,1,1425.0,1
4505,IC10-QT6-119 N,NSH,南沙,TSN,新港,2020-08-01 08:00:00,2020-08-04 23:00:00,0,0.0,0
4506,IC10-QT6-119 N,NSH,南沙,TSN,新港,2020-08-01 10:00:00,2020-08-04 23:00:00,0,0.0,0
4507,IC10-QT6-119 N,NSH,南沙,TSN,新港,2020-08-01 12:00:00,2020-08-04 23:00:00,0,0.0,0
4509,IC10-QT6-119 N,NSH,南沙,TSN,新港,2020-08-01 14:00:00,2020-08-04 23:00:00,2,800.0,1
4510,IC10-QT6-119 N,NSH,南沙,TSN,新港,2020-08-01 16:00:00,2020-08-04 23:00:00,0,0.0,0
4511,IC10-QT6-119 N,NSH,南沙,TSN,新港,2020-08-01 18:00:00,2020-08-04 23:00:00,0,0.0,0
4518,IC10-QT6-119 N,NSH,南沙,TSN,新港,2020-08-02 08:00:00,2020-08-04 23:00:00,0,0.0,0
4519,IC10-QT6-119 N,NSH,南沙,TSN,新港,2020-08-02 10:00:00,2020-08-04 23:00:00,0,0.0,0
4520,IC10-QT6-119 N,NSH,南沙,TSN,新港,2020-08-02 12:00:00,2020-08-04 23:00:00,0,0.0,0
4521,IC10-QT6-119 N,NSH,南沙,TSN,新港,2020-08-02 14:00:00,2020-08-04 23:00:00,0,0.0,0
4522,IC10-QT6-119 N,NSH,南沙,TSN,新港,2020-08-02 16:00:00,2020-08-04 23:00:00,0,0.0,0
4523,IC10-QT6-119 N,NSH,南沙,TSN,新港,2020-08-02 18:00:00,2020-08-04 23:00:00,0,0.0,0
4534,IC10-QNV-175 N,NSH,南沙,TSN,新港,2020-10-04 08:00:00,2020-10-07 23:00:00,0,0.0,0
4535,IC10-QNV-175 N,NSH,南沙,TSN,新港,2020-10-04 10:00:00,2020-10-07 23:00:00,0,0.0,0
4536,IC10-QNV-175 N,NSH,南沙,TSN,新港,2020-10-04 12:00:00,2020-10-07 23:00:00,0,0.0,0
4538,IC10-QNV-175 N,NSH,南沙,TSN,新港,2020-10-04 14:00:00,2020-10-07 23:00:00,1,1700.0,1
4542,IC10-R3N-114 N,NSH,南沙,TSN,新港,2021-03-29 08:00:00,2021-03-31 23:00:00,0,0.0,0
4543,IC10-R3N-114 N,NSH,南沙,TSN,新港,2021-03-29 10:00:00,2021-03-31 23:00:00,0,0.0,0
4544,IC10-R3N-114 N,NSH,南沙,TSN,新港,2021-03-29 12:00:00,2021-03-31 23:00:00,0,0.0,0
4546,IC10-R3N-114 N,NSH,南沙,TSN,新港,2021-03-29 14:00:00,2021-03-31 23:00:00,3,975.0,1
4550,IC10-QSJ-139 N,NSH,南沙,TSN,新港,2021-04-26 08:00:00,2021-04-29 23:00:00,0,0.0,0
4552,IC10-QSJ-139 N,NSH,南沙,TSN,新港,2021-04-26 10:00:00,2021-04-29 23:00:00,1,1425.0,1
4553,IC10-QSJ-139 N,NSH,南沙,TSN,新港,2021-04-26 12:00:00,2021-04-29 23:00:00,0,0.0,0
4554,IC10-QSJ-139 N,NSH,南沙,TSN,新港,2021-04-26 14:00:00,2021-04-29 23:00:00,0,0.0,0
4555,IC10-QSJ-139 N,NSH,南沙,TSN,新港,2021-04-26 16:00:00,2021-04-29 23:00:00,0,0.0,0
4556,IC10-QSJ-139 N,NSH,南沙,TSN,新港,2021-04-26 18:00:00,2021-04-29 23:00:00,0,0.0,0
4563,IC10-QSJ-139 N,NSH,南沙,TSN,新港,2021-04-27 08:00:00,2021-04-29 23:00:00,0,0.0,0
4565,IC10-QSJ-139 N,NSH,南沙,TSN,新港,2021-04-27 10:00:00,2021-04-29 23:00:00,3,1425.0,1
4569,IC10-QSJ-138 N,NSH,南沙,TSN,新港,2021-04-14 08:00:00,2021-04-17 23:00:00,0,0.0,0
4570,IC10-QSJ-138 N,NSH,南沙,TSN,新港,2021-04-14 10:00:00,2021-04-17 23:00:00,0,0.0,0
4572,IC10-QSJ-138 N,NSH,南沙,TSN,新港,2021-04-14 12:00:00,2021-04-17 23:00:00,1,1300.0,1
4574,IC10-QSJ-138 N,NSH,南沙,TSN,新港,2021-04-14 14:00:00,2021-04-17 23:00:00,1,1300.0,1
4575,IC10-QSJ-138 N,NSH,南沙,TSN,新港,2021-04-14 16:00:00,2021-04-17 23:00:00,0,0.0,0
4576,IC10-QSJ-138 N,NSH,南沙,TSN,新港,2021-04-14 18:00:00,2021-04-17 23:00:00,0,0.0,0
4583,IC10-QSJ-138 N,NSH,南沙,TSN,新港,2021-04-15 08:00:00,2021-04-17 23:00:00,0,0.0,0
4585,IC10-QSJ-138 N,NSH,南沙,TSN,新港,2021-04-15 10:00:00,2021-04-17 23:00:00,2,1300.0,1
4590,IC10-R3N-088 N,NSH,南沙,TSN,新港,2020-02-25 08:00:00,2020-02-29 23:00:00,1,1420.0,1
4591,IC10-R3N-088 N,NSH,南沙,TSN,新港,2020-02-25 10:00:00,2020-02-29 23:00:00,0,0.0,0
4592,IC10-R3N-088 N,NSH,南沙,TSN,新港,2020-02-25 12:00:00,2020-02-29 23:00:00,0,0.0,0
4593,IC10-R3N-088 N,NSH,南沙,TSN,新港,2020-02-25 14:00:00,2020-02-29 23:00:00,0,0.0,0
4594,IC10-R3N-088 N,NSH,南沙,TSN,新港,2020-02-25 16:00:00,2020-02-29 23:00:00,0,0.0,0
4595,IC10-R3N-088 N,NSH,南沙,TSN,新港,2020-02-25 18:00:00,2020-02-29 23:00:00,0,0.0,0
4602,IC10-R3N-088 N,NSH,南沙,TSN,新港,2020-02-26 08:00:00,2020-02-29 23:00:00,0,0.0,0
4603,IC10-R3N-088 N,NSH,南沙,TSN,新港,2020-02-26 10:00:00,2020-02-29 23:00:00,0,0.0,0
4604,IC10-R3N-088 N,NSH,南沙,TSN,新港,2020-02-26 12:00:00,2020-02-29 23:00:00,0,0.0,0
4605,IC10-R3N-088 N,NSH,南沙,TSN,新港,2020-02-26 14:00:00,2020-02-29 23:00:00,0,0.0,0
4606,IC10-R3N-088 N,NSH,南沙,TSN,新港,2020-02-26 16:00:00,2020-02-29 23:00:00,0,0.0,0
4607,IC10-R3N-088 N,NSH,南沙,TSN,新港,2020-02-26 18:00:00,2020-02-29 23:00:00,0,0.0,0
4614,IC10-R3N-088 N,NSH,南沙,TSN,新港,2020-02-27 08:00:00,2020-02-29 23:00:00,0,0.0,0
4616,IC10-R3N-088 N,NSH,南沙,TSN,新港,2020-02-27 10:00:00,2020-02-29 23:00:00,1,1420.0,1
4620,IC10-QT6-124 N,NSH,南沙,TSN,新港,2020-10-10 08:00:00,2020-10-12 23:00:00,0,0.0,0
4622,IC10-QT6-124 N,NSH,南沙,TSN,新港,2020-10-10 10:00:00,2020-10-12 23:00:00,1,1700.0,1
4623,IC10-QT6-124 N,NSH,南沙,TSN,新港,2020-10-10 12:00:00,2020-10-12 23:00:00,0,0.0,0
4624,IC10-QT6-124 N,NSH,南沙,TSN,新港,2020-10-10 14:00:00,2020-10-12 23:00:00,0,0.0,0
4626,IC10-QT6-124 N,NSH,南沙,TSN,新港,2020-10-10 16:00:00,2020-10-12 23:00:00,1,1700.0,1
4627,IC10-QT6-124 N,NSH,南沙,TSN,新港,2020-10-10 18:00:00,2020-10-12 23:00:00,0,0.0,0
4634,IC10-QT6-124 N,NSH,南沙,TSN,新港,2020-10-11 08:00:00,2020-10-12 23:00:00,0,0.0,0
4635,IC10-QT6-124 N,NSH,南沙,TSN,新港,2020-10-11 10:00:00,2020-10-12 23:00:00,0,0.0,0
4636,IC10-QT6-124 N,NSH,南沙,TSN,新港,2020-10-11 12:00:00,2020-10-12 23:00:00,0,0.0,0
4638,IC10-QT6-124 N,NSH,南沙,TSN,新港,2020-10-11 14:00:00,2020-10-12 23:00:00,1,1700.0,1
4643,IC10-R3N-090 N,NSH,南沙,TSN,新港,2020-04-10 08:00:00,2020-04-11 23:00:00,1,458.0,1
4644,IC10-R3N-090 N,NSH,南沙,TSN,新港,2020-04-09 14:00:00,2020-04-11 23:00:00,3,458.0,1
4648,IC10-QSH-126 N,NSH,南沙,TSN,新港,2020-07-05 08:00:00,2020-07-06 23:00:00,0,0.0,0
4650,IC10-QSH-126 N,NSH,南沙,TSN,新港,2020-07-05 10:00:00,2020-07-06 23:00:00,1,458.0,1
4655,IC10-QNN-111 N,NSH,南沙,TSN,新港,2020-06-02 10:00:00,2020-06-04 23:00:00,0,0.0,0
4656,IC10-QNN-111 N,NSH,南沙,TSN,新港,2020-06-02 12:00:00,2020-06-04 23:00:00,0,0.0,0
4658,IC10-QNN-111 N,NSH,南沙,TSN,新港,2020-06-02 14:00:00,2020-06-04 23:00:00,1,458.0,1
4660,IC10-QNN-111 N,NSH,南沙,TSN,新港,2020-06-02 16:00:00,2020-06-04 23:00:00,1,458.0,1
4661,IC10-QNN-111 N,NSH,南沙,TSN,新港,2020-06-02 08:00:00,2020-06-04 23:00:00,1,458.0,1
4665,IC29-Q2P-128 N,NSH,南沙,TSN,新港,2021-03-28 08:00:00,2021-03-31 22:00:00,0,0.0,0
4667,IC29-Q2P-128 N,NSH,南沙,TSN,新港,2021-03-28 10:00:00,2021-03-31 22:00:00,1,975.0,1
4671,IC10-QNV-162 N,NSH,南沙,TSN,新港,2020-04-19 08:00:00,2020-04-21 23:00:00,0,0.0,0
4672,IC10-QNV-162 N,NSH,南沙,TSN,新港,2020-04-19 10:00:00,2020-04-21 23:00:00,0,0.0,0
4674,IC10-QNV-162 N,NSH,南沙,TSN,新港,2020-04-19 12:00:00,2020-04-21 23:00:00,2,458.0,1
4675,IC10-QNV-162 N,NSH,南沙,TSN,新港,2020-04-19 14:00:00,2020-04-21 23:00:00,0,0.0,0
4676,IC10-QNV-162 N,NSH,南沙,TSN,新港,2020-04-19 16:00:00,2020-04-21 23:00:00,0,0.0,0
4677,IC10-QNV-162 N,NSH,南沙,TSN,新港,2020-04-19 18:00:00,2020-04-21 23:00:00,0,0.0,0
4684,IC10-QNV-162 N,NSH,南沙,TSN,新港,2020-04-20 08:00:00,2020-04-21 23:00:00,0,0.0,0
4686,IC10-QNV-162 N,NSH,南沙,TSN,新港,2020-04-20 10:00:00,2020-04-21 23:00:00,1,458.0,1
4690,IC10-QB3-067 N,NSH,南沙,TSN,新港,2020-03-02 08:00:00,2020-03-03 23:00:00,0,0.0,0
4692,IC10-QB3-067 N,NSH,南沙,TSN,新港,2020-03-02 10:00:00,2020-03-03 23:00:00,1,1255.0,1
4697,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-28 08:00:00,2021-02-23 23:00:00,1,1215.0,1
4698,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-28 10:00:00,2021-02-23 23:00:00,0,0.0,0
4699,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-28 12:00:00,2021-02-23 23:00:00,0,0.0,0
4700,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-28 14:00:00,2021-02-23 23:00:00,0,0.0,0
4701,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-28 16:00:00,2021-02-23 23:00:00,0,0.0,0
4702,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-28 18:00:00,2021-02-23 23:00:00,0,0.0,0
4709,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-29 08:00:00,2021-02-23 23:00:00,0,0.0,0
4710,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-29 10:00:00,2021-02-23 23:00:00,0,0.0,0
4711,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-29 12:00:00,2021-02-23 23:00:00,0,0.0,0
4712,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-29 14:00:00,2021-02-23 23:00:00,0,0.0,0
4713,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-29 16:00:00,2021-02-23 23:00:00,0,0.0,0
4714,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-29 18:00:00,2021-02-23 23:00:00,0,0.0,0
4721,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-30 08:00:00,2021-02-23 23:00:00,0,0.0,0
4722,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-30 10:00:00,2021-02-23 23:00:00,0,0.0,0
4723,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-30 12:00:00,2021-02-23 23:00:00,0,0.0,0
4724,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-30 14:00:00,2021-02-23 23:00:00,0,0.0,0
4725,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-30 16:00:00,2021-02-23 23:00:00,0,0.0,0
4726,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-30 18:00:00,2021-02-23 23:00:00,0,0.0,0
4733,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-31 08:00:00,2021-02-23 23:00:00,0,0.0,0
4734,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-31 10:00:00,2021-02-23 23:00:00,0,0.0,0
4735,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-31 12:00:00,2021-02-23 23:00:00,0,0.0,0
4736,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-31 14:00:00,2021-02-23 23:00:00,0,0.0,0
4737,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-31 16:00:00,2021-02-23 23:00:00,0,0.0,0
4738,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-01-31 18:00:00,2021-02-23 23:00:00,0,0.0,0
4745,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-02-01 08:00:00,2021-02-23 23:00:00,0,0.0,0
4746,IC10-QT6-134 N,NSH,南沙,TSN,新港,2021-02-01 10:00:00,2021-02-23 23:00:00,0,0.0,0
