,MAIN_SVVD,POL_CDE,POL_NME,POD_CDE,POD_NME,WBL_AUD_DTDL,MAIN_SVVD_SAILING_DATE,NUM,PRICE,binom
7051,IC29-Q2P-106 S,YIK,营口,QZH,钦州,2020/1/13 10:00,2020/1/23 22:00,0,0,0
7052,IC29-Q2P-106 S,YIK,营口,QZH,钦州,2020/1/13 12:00,2020/1/23 22:00,0,0,0
7053,IC29-Q2P-106 S,YIK,营口,QZH,钦州,2020/1/13 14:00,2020/1/23 22:00,0,0,0
7054,IC29-Q2P-106 S,YIK,营口,QZH,钦州,2020/1/13 16:00,2020/1/23 22:00,0,0,0
7055,IC29-Q2P-106 S,YIK,营口,QZH,钦州,2020/1/13 18:00,2020/1/23 22:00,0,0,0
3850,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/14 8:00,2020/1/22 22:00,0,0,0
7066,IC29-Q2P-106 S,YIK,营口,QZH,钦州,2020/1/14 8:00,2020/1/23 22:00,8,2826,1
10557,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/14 8:00,2020/2/5 22:00,0,0,0
3852,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/14 10:00,2020/1/22 22:00,41,2706,1
7063,IC29-Q2P-106 S,YIK,营口,QZH,钦州,2020/1/14 10:00,2020/1/23 22:00,0,0,0
10559,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/14 10:00,2020/2/5 22:00,7,2706,1
3854,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/14 12:00,2020/1/22 22:00,12,2706,1
7065,IC29-Q2P-106 S,YIK,营口,QZH,钦州,2020/1/14 12:00,2020/1/23 22:00,2,3126,1
10561,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/14 12:00,2020/2/5 22:00,1,2706,1
3856,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/14 14:00,2020/1/22 22:00,27,2706,1
10563,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/14 14:00,2020/2/5 22:00,5,2706,1
3858,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/14 16:00,2020/1/22 22:00,9,2706,1
10564,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/14 16:00,2020/2/5 22:00,0,0,0
3859,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/14 18:00,2020/1/22 22:00,0,0,0
10565,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/14 18:00,2020/2/5 22:00,0,0,0
3872,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/15 8:00,2020/1/22 22:00,13,2706,1
10579,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/15 8:00,2020/2/5 22:00,9,2706,1
3873,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/15 10:00,2020/1/22 22:00,0,0,0
10580,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/15 10:00,2020/2/5 22:00,0,0,0
3874,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/15 12:00,2020/1/22 22:00,0,0,0
10581,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/15 12:00,2020/2/5 22:00,0,0,0
3875,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/15 14:00,2020/1/22 22:00,0,0,0
10582,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/15 14:00,2020/2/5 22:00,0,0,0
3876,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/15 16:00,2020/1/22 22:00,0,0,0
10583,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/15 16:00,2020/2/5 22:00,0,0,0
3877,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/15 18:00,2020/1/22 22:00,0,0,0
10584,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/15 18:00,2020/2/5 22:00,0,0,0
3887,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/16 8:00,2020/1/22 22:00,39,2706,1
10594,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/16 8:00,2020/2/5 22:00,12,2706,1
3888,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/16 10:00,2020/1/22 22:00,0,0,0
10595,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/16 10:00,2020/2/5 22:00,0,0,0
3889,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/16 12:00,2020/1/22 22:00,0,0,0
10596,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/16 12:00,2020/2/5 22:00,0,0,0
3890,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/16 14:00,2020/1/22 22:00,0,0,0
10597,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/16 14:00,2020/2/5 22:00,0,0,0
3891,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/16 16:00,2020/1/22 22:00,0,0,0
10598,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/16 16:00,2020/2/5 22:00,0,0,0
3892,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/16 18:00,2020/1/22 22:00,0,0,0
10599,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/16 18:00,2020/2/5 22:00,0,0,0
3899,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/17 8:00,2020/1/22 22:00,0,0,0
10613,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/17 8:00,2020/2/5 22:00,8,2678,1
3900,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/17 10:00,2020/1/22 22:00,0,0,0
10614,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/17 10:00,2020/2/5 22:00,0,0,0
3901,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/17 12:00,2020/1/22 22:00,0,0,0
10615,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/17 12:00,2020/2/5 22:00,0,0,0
3903,IC29-NLW-007 S,YIK,营口,QZH,钦州,2020/1/17 14:00,2020/1/22 22:00,1,2706,1
10616,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/17 14:00,2020/2/5 22:00,0,0,0
10617,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/17 16:00,2020/2/5 22:00,0,0,0
10618,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/17 18:00,2020/2/5 22:00,0,0,0
10630,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/18 8:00,2020/2/5 22:00,2,2678,1
10631,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/18 10:00,2020/2/5 22:00,0,0,0
10632,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/18 12:00,2020/2/5 22:00,0,0,0
10633,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/18 14:00,2020/2/5 22:00,0,0,0
10634,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/18 16:00,2020/2/5 22:00,0,0,0
10635,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/18 18:00,2020/2/5 22:00,0,0,0
10642,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/19 8:00,2020/2/5 22:00,0,0,0
10644,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/19 10:00,2020/2/5 22:00,2,2678,1
10645,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/19 12:00,2020/2/5 22:00,0,0,0
10646,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/19 14:00,2020/2/5 22:00,0,0,0
10647,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/19 16:00,2020/2/5 22:00,0,0,0
10648,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/19 18:00,2020/2/5 22:00,0,0,0
10655,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/20 8:00,2020/2/5 22:00,0,0,0
10656,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/20 10:00,2020/2/5 22:00,0,0,0
10657,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/20 12:00,2020/2/5 22:00,0,0,0
10659,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/20 14:00,2020/2/5 22:00,2,2678,1
10660,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/20 16:00,2020/2/5 22:00,0,0,0
10661,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/20 18:00,2020/2/5 22:00,0,0,0
10668,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/21 8:00,2020/2/5 22:00,0,0,0
10670,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/21 10:00,2020/2/5 22:00,2,2678,1
10671,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/21 12:00,2020/2/5 22:00,0,0,0
10673,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/21 14:00,2020/2/5 22:00,4,2900,1
10674,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/21 16:00,2020/2/5 22:00,0,0,0
10675,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/21 18:00,2020/2/5 22:00,0,0,0
10682,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/22 8:00,2020/2/5 22:00,0,0,0
10683,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/22 10:00,2020/2/5 22:00,0,0,0
10684,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/22 12:00,2020/2/5 22:00,0,0,0
10685,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/22 14:00,2020/2/5 22:00,0,0,0
10686,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/22 16:00,2020/2/5 22:00,0,0,0
10687,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/22 18:00,2020/2/5 22:00,0,0,0
10694,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/23 8:00,2020/2/5 22:00,0,0,0
10695,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/23 10:00,2020/2/5 22:00,0,0,0
10696,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/23 12:00,2020/2/5 22:00,0,0,0
10697,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/23 14:00,2020/2/5 22:00,0,0,0
10698,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/23 16:00,2020/2/5 22:00,0,0,0
10699,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/23 18:00,2020/2/5 22:00,0,0,0
10706,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/24 8:00,2020/2/5 22:00,0,0,0
10707,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/24 10:00,2020/2/5 22:00,0,0,0
10708,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/24 12:00,2020/2/5 22:00,0,0,0
10709,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/24 14:00,2020/2/5 22:00,0,0,0
10710,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/24 16:00,2020/2/5 22:00,0,0,0
10711,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/24 18:00,2020/2/5 22:00,0,0,0
10718,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/25 8:00,2020/2/5 22:00,0,0,0
10719,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/25 10:00,2020/2/5 22:00,0,0,0
10720,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/25 12:00,2020/2/5 22:00,0,0,0
10721,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/25 14:00,2020/2/5 22:00,0,0,0
10722,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/25 16:00,2020/2/5 22:00,0,0,0
10723,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/25 18:00,2020/2/5 22:00,0,0,0
10730,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/26 8:00,2020/2/5 22:00,0,0,0
10731,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/26 10:00,2020/2/5 22:00,0,0,0
10732,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/26 12:00,2020/2/5 22:00,0,0,0
10733,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/26 14:00,2020/2/5 22:00,0,0,0
10734,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/26 16:00,2020/2/5 22:00,0,0,0
10735,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/26 18:00,2020/2/5 22:00,0,0,0
10742,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/27 8:00,2020/2/5 22:00,0,0,0
10743,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/27 10:00,2020/2/5 22:00,0,0,0
10744,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/27 12:00,2020/2/5 22:00,0,0,0
10745,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/27 14:00,2020/2/5 22:00,0,0,0
10746,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/27 16:00,2020/2/5 22:00,0,0,0
10747,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/27 18:00,2020/2/5 22:00,0,0,0
10754,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/28 8:00,2020/2/5 22:00,0,0,0
10755,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/28 10:00,2020/2/5 22:00,0,0,0
10756,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/28 12:00,2020/2/5 22:00,0,0,0
10757,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/28 14:00,2020/2/5 22:00,0,0,0
10758,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/28 16:00,2020/2/5 22:00,0,0,0
10759,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/28 18:00,2020/2/5 22:00,0,0,0
10766,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/29 8:00,2020/2/5 22:00,0,0,0
10767,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/29 10:00,2020/2/5 22:00,0,0,0
10768,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/29 12:00,2020/2/5 22:00,0,0,0
10769,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/29 14:00,2020/2/5 22:00,0,0,0
10770,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/29 16:00,2020/2/5 22:00,0,0,0
10771,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/29 18:00,2020/2/5 22:00,0,0,0
10778,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/30 8:00,2020/2/5 22:00,0,0,0
10779,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/30 10:00,2020/2/5 22:00,0,0,0
10780,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/30 12:00,2020/2/5 22:00,0,0,0
10781,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/30 14:00,2020/2/5 22:00,0,0,0
10782,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/30 16:00,2020/2/5 22:00,0,0,0
10783,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/30 18:00,2020/2/5 22:00,0,0,0
10791,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/31 8:00,2020/2/5 22:00,1,2900,1
10792,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/31 10:00,2020/2/5 22:00,0,0,0
10793,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/31 12:00,2020/2/5 22:00,0,0,0
10794,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/31 14:00,2020/2/5 22:00,0,0,0
10795,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/31 16:00,2020/2/5 22:00,0,0,0
10796,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/1/31 18:00,2020/2/5 22:00,0,0,0
10803,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/2/1 8:00,2020/2/5 22:00,0,0,0
10805,IC29-NLX-008 S,YIK,营口,QZH,钦州,2020/2/1 10:00,2020/2/5 22:00,2,2900,1
4053,IC29-Q2P-107 S,YIK,营口,QZH,钦州,2020/2/3 8:00,2020/2/17 22:00,10,2570,1
4054,IC29-Q2P-107 S,YIK,营口,QZH,钦州,2020/2/3 10:00,2020/2/17 22:00,0,0,0
9734,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/3 10:00,2020/2/22 17:00,4,2570,1
4055,IC29-Q2P-107 S,YIK,营口,QZH,钦州,2020/2/3 12:00,2020/2/17 22:00,0,0,0
9735,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/3 12:00,2020/2/22 17:00,0,0,0
4056,IC29-Q2P-107 S,YIK,营口,QZH,钦州,2020/2/3 14:00,2020/2/17 22:00,0,0,0
9736,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/3 14:00,2020/2/22 17:00,0,0,0
4057,IC29-Q2P-107 S,YIK,营口,QZH,钦州,2020/2/3 16:00,2020/2/17 22:00,0,0,0
9737,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/3 16:00,2020/2/22 17:00,0,0,0
4058,IC29-Q2P-107 S,YIK,营口,QZH,钦州,2020/2/3 18:00,2020/2/17 22:00,0,0,0
9738,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/3 18:00,2020/2/22 17:00,0,0,0
4065,IC29-Q2P-107 S,YIK,营口,QZH,钦州,2020/2/4 8:00,2020/2/17 22:00,0,0,0
9745,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/4 8:00,2020/2/22 17:00,0,0,0
4067,IC29-Q2P-107 S,YIK,营口,QZH,钦州,2020/2/4 10:00,2020/2/17 22:00,18,2570,1
9746,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/4 10:00,2020/2/22 17:00,0,0,0
4069,IC29-Q2P-107 S,YIK,营口,QZH,钦州,2020/2/4 12:00,2020/2/17 22:00,10,2570,1
9748,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/4 12:00,2020/2/22 17:00,2,2570,1
4070,IC29-Q2P-107 S,YIK,营口,QZH,钦州,2020/2/4 14:00,2020/2/17 22:00,0,0,0
9749,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/4 14:00,2020/2/22 17:00,0,0,0
4071,IC29-Q2P-107 S,YIK,营口,QZH,钦州,2020/2/4 16:00,2020/2/17 22:00,0,0,0
9750,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/4 16:00,2020/2/22 17:00,0,0,0
4072,IC29-Q2P-107 S,YIK,营口,QZH,钦州,2020/2/4 18:00,2020/2/17 22:00,0,0,0
9751,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/4 18:00,2020/2/22 17:00,0,0,0
4079,IC29-Q2P-107 S,YIK,营口,QZH,钦州,2020/2/5 8:00,2020/2/17 22:00,0,0,0
9758,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/5 8:00,2020/2/22 17:00,0,0,0
4081,IC29-Q2P-107 S,YIK,营口,QZH,钦州,2020/2/5 10:00,2020/2/17 22:00,6,2570,1
9759,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/5 10:00,2020/2/22 17:00,0,0,0
4083,IC29-Q2P-107 S,YIK,营口,QZH,钦州,2020/2/5 12:00,2020/2/17 22:00,7,2570,1
9761,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/5 12:00,2020/2/22 17:00,1,2570,1
4084,IC29-Q2P-107 S,YIK,营口,QZH,钦州,2020/2/5 14:00,2020/2/17 22:00,0,0,0
4085,IC29-Q2P-107 S,YIK,营口,QZH,钦州,2020/2/5 16:00,2020/2/17 22:00,0,0,0
4086,IC29-Q2P-107 S,YIK,营口,QZH,钦州,2020/2/5 18:00,2020/2/17 22:00,0,0,0
4094,IC29-Q2P-107 S,YIK,营口,QZH,钦州,2020/2/6 8:00,2020/2/17 22:00,2,2570,1
7423,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/7 12:00,2020/2/18 22:00,26,2678,1
7425,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/7 14:00,2020/2/18 22:00,20,2678,1
7426,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/7 16:00,2020/2/18 22:00,0,0,0
7427,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/7 18:00,2020/2/18 22:00,0,0,0
7440,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/8 8:00,2020/2/18 22:00,2,2678,1
7441,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/8 10:00,2020/2/18 22:00,0,0,0
7442,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/8 12:00,2020/2/18 22:00,0,0,0
7443,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/8 14:00,2020/2/18 22:00,0,0,0
7444,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/8 16:00,2020/2/18 22:00,0,0,0
7445,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/8 18:00,2020/2/18 22:00,0,0,0
7457,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/9 8:00,2020/2/18 22:00,2,2678,1
7454,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/9 10:00,2020/2/18 22:00,18,2678,1
7456,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/9 12:00,2020/2/18 22:00,4,2678,1
7332,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/10 8:00,2020/2/18 22:00,0,0,0
7334,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/10 10:00,2020/2/18 22:00,1,2678,1
7336,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/10 12:00,2020/2/18 22:00,10,2678,1
7337,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/10 14:00,2020/2/18 22:00,0,0,0
7338,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/10 16:00,2020/2/18 22:00,0,0,0
7339,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/10 18:00,2020/2/18 22:00,0,0,0
7350,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/11 8:00,2020/2/18 22:00,1,2678,1
7351,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/11 10:00,2020/2/18 22:00,0,0,0
7352,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/11 12:00,2020/2/18 22:00,0,0,0
7353,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/11 14:00,2020/2/18 22:00,0,0,0
7354,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/11 16:00,2020/2/18 22:00,0,0,0
7355,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/11 18:00,2020/2/18 22:00,0,0,0
7362,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/12 8:00,2020/2/18 22:00,0,0,0
9594,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/12 8:00,2020/2/22 17:00,0,0,0
7364,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/12 10:00,2020/2/18 22:00,2,2678,1
9596,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/12 10:00,2020/2/22 17:00,8,2638,1
7366,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/12 12:00,2020/2/18 22:00,4,2678,1
9597,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/12 12:00,2020/2/22 17:00,0,0,0
7367,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/12 14:00,2020/2/18 22:00,0,0,0
9599,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/12 14:00,2020/2/22 17:00,12,2638,1
7368,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/12 16:00,2020/2/18 22:00,0,0,0
9600,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/12 16:00,2020/2/22 17:00,0,0,0
7369,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/12 18:00,2020/2/18 22:00,0,0,0
9601,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/12 18:00,2020/2/22 17:00,0,0,0
7380,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/13 8:00,2020/2/18 22:00,1,2678,1
9608,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/13 8:00,2020/2/22 17:00,0,0,0
7381,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/13 10:00,2020/2/18 22:00,0,0,0
9609,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/13 10:00,2020/2/22 17:00,0,0,0
7382,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/13 12:00,2020/2/18 22:00,0,0,0
9611,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/13 12:00,2020/2/22 17:00,12,2638,1
7383,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/13 14:00,2020/2/18 22:00,0,0,0
9613,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/13 14:00,2020/2/22 17:00,6,2638,1
7384,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/13 16:00,2020/2/18 22:00,0,0,0
9615,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/13 16:00,2020/2/22 17:00,1,2638,1
7385,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/13 18:00,2020/2/18 22:00,0,0,0
9616,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/13 18:00,2020/2/22 17:00,0,0,0
7392,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/14 8:00,2020/2/18 22:00,0,0,0
9623,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/14 8:00,2020/2/22 17:00,0,0,0
7393,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/14 10:00,2020/2/18 22:00,0,0,0
9624,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/14 10:00,2020/2/22 17:00,0,0,0
7394,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/14 12:00,2020/2/18 22:00,0,0,0
9626,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/14 12:00,2020/2/22 17:00,1,2638,1
7396,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/14 14:00,2020/2/18 22:00,2,2678,1
9628,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/14 14:00,2020/2/22 17:00,2,2638,1
7397,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/14 16:00,2020/2/18 22:00,0,0,0
9629,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/14 16:00,2020/2/22 17:00,0,0,0
7398,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/14 18:00,2020/2/18 22:00,0,0,0
9630,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/14 18:00,2020/2/22 17:00,0,0,0
7405,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/15 8:00,2020/2/18 22:00,0,0,0
9643,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/15 8:00,2020/2/22 17:00,6,2638,1
7406,IC29-NLY-008 S,YIK,营口,QZH,钦州,2020/2/15 10:00,2020/2/18 22:00,0,0,0
9644,IC29-CAW-053 S,YIK,营口,QZH,钦州,2020/2/15 10:00,2020/2/22 17:00,0,0,0
